city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
São Paulo,62,2,2,0,6,not acept,not furnished,645,1400,92,18
São Paulo,64,2,2,1,4,acept,not furnished,690,2500,5,32
São Paulo,58,2,1,1,2,acept,not furnished,170,1100,0,14
Porto Alegre,75,2,2,0,9,not acept,not furnished,436,1350,50,20
São Paulo,200,2,2,2,11,acept,furnished,2900,11000,560,140
São Paulo,36,1,1,1,11,acept,not furnished,380,1600,60,21
Porto Alegre,120,2,2,1,8,acept,not furnished,850,1700,134,25
Porto Alegre,62,2,2,2,3,acept,not furnished,540,1600,9,24
Belo Horizonte,67,2,2,2,7,not acept,not furnished,831,3170,34,43
São Paulo,161,3,3,3,8,acept,not furnished,1762,2500,741,32
São Paulo,176,4,2,3,0,acept,not furnished,1225,5000,0,76
São Paulo,178,4,4,4,16,acept,not furnished,2200,4500,688,58
Porto Alegre,88,3,2,0,2,acept,not furnished,520,1658,31,25
São Paulo,257,4,3,2,0,acept,not furnished,0,7000,1200,106
São Paulo,70,4,3,0,0,acept,not furnished,0,3500,270,53
Belo Horizonte,50,2,1,1,4,acept,not furnished,145,700,62,10
Belo Horizonte,89,3,2,1,2,acept,not furnished,330,1300,138,18
São Paulo,73,2,1,1,4,acept,not furnished,680,1300,21,17
São Paulo,95,3,2,2,14,acept,furnished,1000,4500,325,58
Rio de Janeiro,54,2,1,1,9,acept,not furnished,560,1600,0,21
Belo Horizonte,150,4,1,3,4,acept,furnished,1600,4350,542,58
Rio de Janeiro,139,2,3,1,5,acept,not furnished,720,5966,387,77
Porto Alegre,45,1,1,0,4,acept,furnished,200,1700,55,25
São Paulo,255,4,4,4,0,acept,not furnished,0,3400,375,52
São Paulo,100,1,1,0,0,acept,not furnished,0,2150,267,33
São Paulo,120,3,3,1,4,acept,not furnished,1015,2870,0,37
Campinas,200,4,5,2,0,not acept,not furnished,1000,8000,84,121
São Paulo,72,2,1,1,5,acept,not furnished,899,1280,6,17
Porto Alegre,50,1,1,0,0,acept,furnished,0,1100,13,20
São Paulo,105,3,2,1,2,acept,not furnished,1937,2380,374,31
São Paulo,50,2,1,1,5,acept,not furnished,420,1500,3,20
Belo Horizonte,65,2,2,0,3,acept,not furnished,210,1200,19,16
São Paulo,108,3,2,2,2,acept,not furnished,980,2000,195,26
Campinas,50,1,1,0,2,acept,not furnished,450,1080,15,14
São Paulo,198,3,3,6,0,acept,furnished,0,4200,250,64
Campinas,74,3,2,1,10,acept,not furnished,700,1800,120,23
Rio de Janeiro,71,2,2,1,13,not acept,furnished,2438,5500,246,71
Porto Alegre,52,2,1,1,5,acept,not furnished,400,1100,42,17
Porto Alegre,162,3,1,0,1,acept,not furnished,440,1300,67,19
São Paulo,90,1,1,0,11,not acept,not furnished,300,2000,0,26
Porto Alegre,62,2,1,1,7,not acept,not furnished,485,1377,54,21
São Paulo,130,3,2,2,0,acept,furnished,0,3000,0,46
São Paulo,78,1,1,0,2,acept,not furnished,420,2522,25,32
São Paulo,276,4,5,4,0,acept,not furnished,0,4900,183,74
São Paulo,50,2,1,1,2,acept,not furnished,380,1500,88,20
Porto Alegre,35,1,1,0,2,acept,furnished,350,1500,50,22
Belo Horizonte,161,3,1,2,0,acept,not furnished,0,3500,435,58
São Paulo,30,1,1,0,3,not acept,not furnished,340,920,0,12
São Paulo,251,4,4,3,10,acept,not furnished,2700,4200,1250,54
São Paulo,77,2,1,1,1,acept,furnished,1300,2600,100,33
São Paulo,112,3,3,2,8,not acept,not furnished,1222,3250,486,42
Campinas,273,4,2,2,4,acept,furnished,2100,2470,366,32
Rio de Janeiro,55,1,1,1,8,acept,not furnished,400,1100,9,15
Campinas,80,3,2,2,14,not acept,not furnished,704,1800,83,23
Rio de Janeiro,110,3,2,1,9,acept,not furnished,1100,2500,100,33
São Paulo,262,4,5,4,17,acept,not furnished,2500,2250,1350,29
São Paulo,110,6,5,7,0,acept,not furnished,0,9810,1000,148
Porto Alegre,46,1,1,1,3,acept,not furnished,280,1099,55,17
Porto Alegre,55,2,1,0,4,acept,not furnished,390,1500,42,22
Rio de Janeiro,70,2,1,1,5,not acept,not furnished,470,1710,100,23
São Paulo,60,2,2,1,1,acept,not furnished,600,1860,0,24
São Paulo,87,3,2,2,5,not acept,not furnished,750,4000,250,51
Porto Alegre,64,2,2,0,7,not acept,not furnished,550,1350,52,20
Rio de Janeiro,85,2,2,1,12,acept,furnished,3499,9000,769,116
Porto Alegre,140,3,4,2,12,acept,not furnished,1990,3490,292,51
São Paulo,288,4,5,4,8,acept,not furnished,3635,5025,1155,64
São Paulo,64,3,1,1,2,acept,not furnished,470,1200,110,16
São Paulo,62,2,2,1,1,not acept,furnished,684,5050,227,64
Rio de Janeiro,15,1,1,0,0,acept,not furnished,0,700,0,10
São Paulo,200,4,3,2,8,acept,not furnished,2744,4100,1615,52
São Paulo,72,3,2,1,11,acept,not furnished,800,3010,0,39
Rio de Janeiro,75,2,1,1,6,acept,not furnished,970,1750,42,23
São Paulo,20,1,1,0,0,acept,not furnished,0,550,30,9
São Paulo,77,2,2,1,6,acept,not furnished,900,3000,80,39
São Paulo,57,1,1,0,5,acept,furnished,300,6000,17,77
São Paulo,103,3,3,0,6,acept,not furnished,1530,6000,320,77
Porto Alegre,80,2,1,1,1,acept,not furnished,0,833,4,13
São Paulo,25,1,1,1,8,acept,furnished,0,4000,0,51
Campinas,248,3,4,4,2,acept,not furnished,2648,8000,667,102
São Paulo,62,1,1,0,4,acept,furnished,670,2300,0,30
São Paulo,85,2,1,0,2,acept,not furnished,259,1800,0,23
Porto Alegre,187,3,3,2,0,acept,furnished,0,2805,98,50
São Paulo,58,2,3,2,0,not acept,not furnished,50,2000,0,31
Belo Horizonte,93,2,1,0,12,not acept,not furnished,475,1600,70,22
São Paulo,28,1,1,0,5,acept,not furnished,450,1999,42,26
Campinas,120,3,2,5,0,acept,not furnished,0,1700,75,26
Rio de Janeiro,70,1,2,0,0,not acept,not furnished,0,1200,0,19
São Paulo,210,3,2,3,0,acept,not furnished,0,4700,0,71
Belo Horizonte,300,3,2,2,0,acept,not furnished,0,2500,224,41
São Paulo,40,1,1,1,12,acept,not furnished,651,1900,30,25
São Paulo,270,3,4,4,4,acept,furnished,3200,4800,928,61
São Paulo,65,2,1,1,8,acept,furnished,1082,3820,134,49
Porto Alegre,83,2,2,1,5,acept,not furnished,450,1400,67,21
Belo Horizonte,28,1,1,1,6,not acept,furnished,720,890,65,12
São Paulo,70,1,1,0,0,acept,not furnished,0,930,60,14
Belo Horizonte,300,3,2,2,0,acept,not furnished,0,4000,184,66
São Paulo,16,1,1,0,1,not acept,not furnished,0,850,35,11
Porto Alegre,38,1,1,0,3,acept,not furnished,300,1300,53,19
Belo Horizonte,210,4,4,4,3,acept,not furnished,2680,7000,146,94
Rio de Janeiro,289,3,2,1,6,acept,not furnished,3000,5000,667,65
São Paulo,28,1,1,0,0,acept,not furnished,0,1300,0,17
Campinas,83,2,3,1,7,acept,not furnished,1100,1500,42,20
São Paulo,120,4,3,3,8,acept,not furnished,1680,3430,622,44
Porto Alegre,60,2,2,1,6,acept,not furnished,606,1080,88,16
São Paulo,100,2,1,0,0,acept,not furnished,0,1100,125,17
São Paulo,108,4,3,2,4,acept,not furnished,1134,6500,609,83
São Paulo,210,3,4,4,13,acept,furnished,1475,10000,650,127
Rio de Janeiro,80,2,1,0,3,acept,furnished,600,5300,34,69
São Paulo,270,4,4,4,4,acept,not furnished,3900,2900,0,37
Porto Alegre,60,2,1,0,3,acept,not furnished,290,770,45,12
Rio de Janeiro,64,2,1,1,1,acept,not furnished,810,2900,172,38
Rio de Janeiro,90,2,2,0,4,not acept,furnished,857,4800,208,62
São Paulo,157,3,3,1,5,acept,not furnished,1325,4500,347,58
Campinas,100,3,2,1,3,acept,not furnished,690,1300,76,17
Campinas,86,3,2,2,3,acept,not furnished,420,2340,81,30
São Paulo,56,2,1,1,13,not acept,not furnished,390,1800,9,23
Rio de Janeiro,40,1,1,0,7,not acept,furnished,735,2900,137,38
São Paulo,188,3,4,1,8,acept,not furnished,2100,10000,562,127
Campinas,44,2,1,1,4,acept,furnished,310,1800,34,23
Rio de Janeiro,300,3,2,0,5,acept,not furnished,3000,2970,709,39
Rio de Janeiro,101,3,3,2,4,acept,not furnished,2163,5000,377,65
Belo Horizonte,130,3,1,1,2,acept,not furnished,0,2000,293,27
São Paulo,120,4,3,3,16,acept,not furnished,1420,6160,390,79
São Paulo,200,3,4,2,0,acept,not furnished,0,2900,1100,44
São Paulo,140,3,4,2,24,acept,not furnished,1583,8500,456,108
Rio de Janeiro,100,3,1,0,12,acept,not furnished,1367,3399,217,44
São Paulo,260,5,3,0,0,acept,not furnished,0,5500,600,83
São Paulo,77,2,2,2,18,acept,not furnished,547,3000,203,39
Campinas,45,1,1,0,1,acept,not furnished,0,770,34,10
Campinas,44,2,1,2,0,acept,not furnished,342,908,24,12
Porto Alegre,84,1,2,0,0,acept,furnished,300,2200,0,33
Belo Horizonte,53,3,1,0,4,acept,not furnished,230,1000,68,14
São Paulo,200,3,4,2,0,acept,not furnished,0,3250,292,49
Campinas,75,3,2,1,2,acept,not furnished,280,900,0,12
Porto Alegre,120,2,2,1,3,acept,furnished,360,2525,75,37
Belo Horizonte,70,2,1,0,0,not acept,not furnished,0,1030,0,17
Campinas,100,3,2,0,2,not acept,not furnished,815,808,81,11
Porto Alegre,73,2,2,1,6,acept,furnished,450,2450,94,36
Rio de Janeiro,70,2,1,1,5,not acept,not furnished,600,3000,167,39
São Paulo,110,2,4,2,2,acept,furnished,2100,6375,500,81
São Paulo,200,3,2,2,8,acept,not furnished,1626,3000,0,39
São Paulo,75,2,2,2,6,acept,not furnished,700,1198,227,16
São Paulo,96,2,1,1,0,acept,furnished,0,3450,23,52
Rio de Janeiro,270,3,2,1,6,not acept,not furnished,2000,4000,1000,52
São Paulo,100,1,1,0,0,acept,furnished,0,2720,138,41
Belo Horizonte,195,4,2,2,0,acept,not furnished,0,3400,236,56
Rio de Janeiro,102,3,2,0,12,not acept,not furnished,900,3100,380,40
São Paulo,310,4,4,8,0,acept,not furnished,0,5500,521,83
São Paulo,63,2,2,1,16,acept,not furnished,690,1850,103,24
São Paulo,131,3,2,2,6,not acept,furnished,1400,3000,534,39
São Paulo,37,1,1,1,25,not acept,furnished,440,2850,152,37
São Paulo,145,3,2,2,0,acept,furnished,0,3000,128,46
São Paulo,135,3,3,1,10,acept,furnished,1600,4300,250,55
Porto Alegre,67,3,2,1,1,acept,not furnished,406,1399,56,21
São Paulo,25,1,1,0,1,not acept,not furnished,0,1049,31,14
Belo Horizonte,300,4,4,4,0,acept,not furnished,0,6200,343,102
São Paulo,190,3,2,2,9,acept,not furnished,1700,5700,492,73
São Paulo,105,3,2,2,2,acept,not furnished,1320,7300,275,93
São Paulo,48,1,1,2,5,not acept,furnished,1313,4500,248,58
Porto Alegre,170,2,3,1,0,acept,not furnished,0,1300,50,24
São Paulo,75,3,2,1,11,not acept,not furnished,980,2000,109,26
Rio de Janeiro,37,1,1,0,7,acept,not furnished,600,1840,247,24
São Paulo,305,3,6,3,8,acept,furnished,2980,10000,1834,127
Rio de Janeiro,80,2,2,1,2,acept,not furnished,1100,3776,167,49
Campinas,69,2,2,1,14,acept,not furnished,325,1800,130,23
São Paulo,36,1,1,1,13,acept,not furnished,250,1850,0,24
São Paulo,28,1,1,0,1,acept,not furnished,568,2150,0,28
Porto Alegre,110,1,2,1,4,acept,not furnished,540,2040,179,30
Porto Alegre,88,2,1,0,1,acept,furnished,270,1300,27,19
São Paulo,122,3,2,1,17,acept,not furnished,970,3860,113,49
Belo Horizonte,85,2,1,1,3,acept,not furnished,250,1250,88,17
São Paulo,36,1,1,0,10,acept,furnished,345,1600,30,21
Belo Horizonte,80,3,2,1,2,acept,not furnished,720,1900,195,26
São Paulo,114,3,3,0,7,not acept,not furnished,1480,2289,542,29
Belo Horizonte,150,3,2,2,1,acept,not furnished,808,1600,240,22
São Paulo,70,2,1,0,6,acept,not furnished,480,1800,0,23
Campinas,47,1,1,1,18,acept,furnished,582,2700,135,35
São Paulo,70,3,2,2,13,not acept,not furnished,700,2910,84,37
São Paulo,70,2,2,2,16,acept,not furnished,1400,3300,84,42
São Paulo,50,2,3,0,0,not acept,not furnished,0,1740,84,27
Rio de Janeiro,37,1,1,0,1,acept,not furnished,1100,1900,250,25
São Paulo,136,3,2,2,2,acept,not furnished,1546,2800,252,36
Rio de Janeiro,60,2,1,0,6,not acept,furnished,498,2000,185,26
São Paulo,65,2,2,1,4,acept,not furnished,600,1540,290,20
São Paulo,180,3,4,3,12,acept,furnished,1600,3400,250,44
São Paulo,130,3,3,2,3,acept,not furnished,1140,4000,292,51
São Paulo,200,3,2,6,0,acept,not furnished,0,2300,176,35
Belo Horizonte,55,2,2,1,6,not acept,not furnished,380,1700,75,23
São Paulo,79,2,1,2,8,acept,not furnished,705,6250,0,80
São Paulo,47,1,1,1,3,acept,furnished,907,9200,313,117
São Paulo,65,2,1,1,3,acept,not furnished,1300,2550,109,33
Campinas,292,4,4,3,13,acept,not furnished,1650,3750,424,48
Belo Horizonte,181,4,2,2,1,acept,furnished,1530,4000,434,54
São Paulo,327,5,4,5,0,acept,not furnished,0,11000,2000,166
São Paulo,300,2,3,2,8,not acept,furnished,3000,5120,500,65
Rio de Janeiro,115,3,3,1,7,acept,not furnished,1254,3150,179,41
Belo Horizonte,216,4,5,5,12,acept,not furnished,600,7500,0,100
São Paulo,70,2,1,1,3,not acept,not furnished,710,820,45,11
São Paulo,170,3,3,2,0,acept,not furnished,0,5000,242,76
São Paulo,65,3,2,2,3,acept,not furnished,245,3000,1,39
São Paulo,88,3,3,2,5,acept,not furnished,700,2900,190,37
São Paulo,54,1,1,0,8,acept,not furnished,350,1870,3,24
São Paulo,95,1,2,2,15,acept,not furnished,1859,8000,566,102
São Paulo,75,1,1,0,0,not acept,not furnished,0,1450,0,22
Rio de Janeiro,38,1,1,0,10,acept,furnished,640,1940,65,25
São Paulo,178,2,4,3,2,acept,not furnished,2580,6000,70,77
São Paulo,310,2,6,3,11,not acept,not furnished,2300,6000,764,77
São Paulo,66,1,1,1,1,acept,furnished,550,2600,50,33
Rio de Janeiro,90,3,2,0,4,acept,not furnished,921,2550,142,33
São Paulo,180,3,3,2,11,acept,furnished,3100,4250,625,54
Rio de Janeiro,40,1,1,0,2,acept,not furnished,480,1100,20,15
São Paulo,150,3,2,1,5,acept,not furnished,1300,5500,221,70
São Paulo,37,1,1,0,12,not acept,not furnished,346,2900,69,37
São Paulo,71,2,2,1,3,acept,not furnished,730,2800,234,36
São Paulo,130,3,2,2,5,acept,not furnished,1400,5000,584,64
Rio de Janeiro,75,2,2,1,1,acept,not furnished,990,2700,145,35
São Paulo,45,1,1,1,2,acept,furnished,1000,1760,167,23
Campinas,260,4,3,4,0,acept,furnished,600,5830,596,88
São Paulo,63,2,2,1,1,not acept,not furnished,360,1600,66,21
São Paulo,99,2,1,1,6,not acept,not furnished,1300,4300,125,55
São Paulo,170,4,4,3,9,acept,not furnished,1990,8250,594,105
Belo Horizonte,67,2,2,1,3,acept,furnished,400,1612,59,22
São Paulo,126,2,2,2,8,acept,not furnished,1000,2300,263,30
Rio de Janeiro,70,2,2,2,3,acept,not furnished,900,1700,265,22
Rio de Janeiro,57,1,1,1,3,acept,not furnished,653,1717,64,23
Porto Alegre,27,1,1,0,6,not acept,not furnished,300,694,13,11
Campinas,78,1,2,1,6,acept,not furnished,762,1840,50,24
São Paulo,85,2,2,2,4,acept,furnished,1028,2550,290,33
Rio de Janeiro,67,2,1,1,2,acept,not furnished,682,1100,60,15
Rio de Janeiro,122,3,1,0,6,acept,furnished,1000,2000,220,26
São Paulo,220,4,3,4,4,acept,not furnished,3200,11000,1000,140
São Paulo,30,1,1,0,0,not acept,not furnished,0,1000,0,13
São Paulo,50,1,1,0,1,acept,not furnished,0,950,0,15
Belo Horizonte,120,3,2,2,4,not acept,not furnished,350,1500,81,20
Rio de Janeiro,75,2,2,1,12,acept,not furnished,798,1500,0,12
São Paulo,70,2,2,2,8,acept,furnished,835,2700,102,35
Porto Alegre,71,3,2,1,4,acept,not furnished,530,1300,48,19
São Paulo,27,1,1,0,11,acept,not furnished,585,2000,0,26
São Paulo,187,3,3,2,2,acept,not furnished,1300,2950,342,38
São Paulo,110,3,2,1,10,acept,not furnished,1000,4500,0,58
São Paulo,180,4,2,2,0,acept,not furnished,0,3500,150,53
São Paulo,57,2,2,2,5,acept,not furnished,834,1510,190,20
São Paulo,49,2,2,1,9,acept,not furnished,500,1460,100,19
São Paulo,110,1,1,1,0,acept,not furnished,0,1300,250,20
São Paulo,59,2,2,1,12,acept,not furnished,360,2200,18,28
São Paulo,65,2,1,1,12,acept,furnished,740,1700,34,22
São Paulo,220,4,2,2,9,acept,not furnished,2500,5000,692,64
São Paulo,220,3,2,2,4,acept,not furnished,3100,6400,700,82
São Paulo,88,2,2,1,1,acept,not furnished,1200,7300,0,93
São Paulo,90,3,2,2,0,acept,furnished,200,4100,300,62
São Paulo,30,1,1,0,12,acept,furnished,350,3400,0,44
São Paulo,49,2,1,1,6,acept,furnished,400,1800,0,23
Rio de Janeiro,100,3,2,0,1,acept,not furnished,900,5900,309,77
Rio de Janeiro,120,3,1,1,8,acept,not furnished,560,2300,209,30
São Paulo,150,2,3,3,0,acept,not furnished,0,4250,0,64
São Paulo,170,3,3,0,10,acept,not furnished,1900,7500,529,96
Campinas,70,2,1,2,0,acept,not furnished,0,1300,70,20
São Paulo,70,1,1,1,6,not acept,furnished,650,3150,120,40
São Paulo,80,1,1,1,10,acept,not furnished,1300,6500,0,83
São Paulo,60,2,2,1,3,acept,furnished,900,5700,212,73
São Paulo,100,3,3,3,1,acept,not furnished,1000,3300,417,42
São Paulo,260,4,2,3,0,acept,not furnished,0,3850,430,58
São Paulo,300,3,5,4,0,acept,not furnished,0,6500,853,98
São Paulo,86,3,3,2,9,not acept,not furnished,550,2500,200,32
São Paulo,250,4,4,2,0,not acept,not furnished,0,6600,0,100
Porto Alegre,48,1,1,0,0,acept,not furnished,250,900,542,14
Belo Horizonte,70,3,2,2,1,acept,not furnished,554,1900,228,26
São Paulo,82,3,2,2,5,acept,not furnished,915,2100,252,27
São Paulo,80,3,2,1,10,acept,not furnished,790,1900,164,25
Campinas,104,2,2,1,2,acept,not furnished,580,1700,122,22
Rio de Janeiro,35,1,1,0,3,not acept,furnished,525,2600,96,34
São Paulo,240,4,2,1,4,acept,furnished,1200,4500,217,58
São Paulo,40,1,1,0,0,not acept,not furnished,180,850,41,11
São Paulo,90,2,2,2,8,acept,not furnished,965,4500,36,58
São Paulo,45,2,1,1,11,not acept,not furnished,457,1720,91,22
Rio de Janeiro,110,3,2,0,0,acept,not furnished,0,2000,60,31
Rio de Janeiro,110,4,2,2,10,acept,not furnished,1300,1900,380,25
Porto Alegre,143,2,1,2,7,acept,furnished,900,2500,184,37
São Paulo,60,2,2,2,7,acept,not furnished,894,1100,210,14
São Paulo,124,3,3,2,16,acept,not furnished,1100,2791,339,36
São Paulo,55,2,1,1,1,acept,not furnished,580,1490,21,19
São Paulo,73,3,2,2,1,acept,not furnished,760,2500,283,32
Belo Horizonte,200,4,4,2,5,acept,furnished,900,4100,500,55
Porto Alegre,70,1,1,0,3,not acept,not furnished,150,850,46,13
São Paulo,44,1,1,0,10,acept,not furnished,370,2600,0,33
Rio de Janeiro,87,2,1,1,2,acept,not furnished,1350,2500,209,33
Porto Alegre,60,1,1,1,2,not acept,not furnished,345,1290,35,19
São Paulo,200,3,5,3,5,acept,furnished,1513,4350,584,56
São Paulo,80,2,1,1,5,not acept,not furnished,660,2900,0,37
Porto Alegre,51,2,1,1,3,acept,not furnished,270,1080,25,16
Belo Horizonte,210,3,4,3,5,not acept,furnished,1817,10000,685,134
São Paulo,110,3,2,2,14,acept,not furnished,0,3200,0,41
Porto Alegre,50,1,1,0,1,acept,not furnished,287,1100,46,17
Rio de Janeiro,32,1,1,0,10,acept,not furnished,360,1430,62,19
Belo Horizonte,82,3,2,1,4,acept,not furnished,410,1000,64,14
São Paulo,98,3,3,2,6,acept,not furnished,1100,2100,334,27
Rio de Janeiro,170,4,3,2,5,acept,not furnished,2300,9000,667,116
São Paulo,20,1,1,0,2,acept,furnished,602,1800,130,23
Belo Horizonte,168,4,3,2,2,not acept,not furnished,430,2000,108,27
Rio de Janeiro,50,2,1,0,5,acept,not furnished,215,800,62,11
São Paulo,212,4,4,3,7,not acept,not furnished,2300,9200,1046,117
São Paulo,73,2,2,1,13,acept,not furnished,700,1250,150,16
São Paulo,50,1,1,1,13,acept,not furnished,500,1800,0,23
São Paulo,20,1,1,0,6,acept,furnished,602,1800,130,23
Belo Horizonte,190,1,1,1,0,not acept,not furnished,0,3900,162,64
Belo Horizonte,180,5,5,4,0,acept,not furnished,0,4500,270,74
Porto Alegre,58,2,1,0,1,acept,furnished,0,1300,0,19
Belo Horizonte,60,3,2,1,10,acept,not furnished,404,1100,83,15
Campinas,50,1,1,1,5,not acept,furnished,750,1160,185,15
Belo Horizonte,120,3,3,1,2,acept,not furnished,0,2200,145,30
São Paulo,43,2,1,1,10,acept,furnished,465,2000,0,26
Campinas,75,2,1,2,1,acept,not furnished,1250,1600,135,21
São Paulo,300,4,3,4,9,acept,not furnished,4900,6000,1500,77
Campinas,74,2,2,2,9,acept,furnished,500,4920,0,63
Belo Horizonte,90,3,2,2,3,acept,not furnished,472,1550,84,21
Belo Horizonte,154,4,4,3,12,acept,furnished,1670,8500,153,114
São Paulo,280,3,3,7,0,acept,not furnished,0,8670,450,131
São Paulo,150,3,3,2,10,acept,not furnished,1570,4000,515,51
São Paulo,110,2,2,0,13,acept,not furnished,664,2690,0,35
São Paulo,247,4,4,4,3,acept,not furnished,2900,2550,684,33
São Paulo,70,2,2,0,0,not acept,not furnished,0,3800,90,58
São Paulo,98,3,2,2,1,acept,not furnished,1400,1760,383,23
Porto Alegre,80,2,1,1,8,acept,not furnished,755,4000,212,59
São Paulo,57,2,1,2,3,acept,furnished,645,1450,69,19
São Paulo,75,2,1,0,1,not acept,not furnished,0,1200,67,16
Rio de Janeiro,70,2,2,1,6,not acept,not furnished,741,2300,75,30
São Paulo,80,2,1,0,4,acept,not furnished,330,1700,0,22
São Paulo,120,3,2,2,23,not acept,not furnished,722,4500,238,58
Campinas,71,1,1,1,9,not acept,not furnished,486,750,56,10
São Paulo,130,3,3,2,7,acept,not furnished,1200,3500,342,45
São Paulo,300,2,1,2,0,acept,not furnished,0,2800,350,43
Belo Horizonte,320,5,4,3,3,acept,not furnished,660,3400,220,46
Porto Alegre,56,2,2,1,3,acept,not furnished,250,1600,84,24
São Paulo,165,3,2,3,16,acept,not furnished,1260,3730,955,48
São Paulo,35,1,1,0,1,not acept,not furnished,0,1290,0,17
Belo Horizonte,96,3,1,1,11,acept,furnished,575,2200,154,30
São Paulo,227,4,4,3,5,acept,not furnished,4200,6900,1534,88
São Paulo,40,1,1,1,10,acept,not furnished,700,2600,25,33
São Paulo,288,4,5,4,7,acept,not furnished,3600,6000,1150,77
Belo Horizonte,90,1,2,0,4,acept,not furnished,325,1300,54,18
São Paulo,45,2,1,1,7,not acept,not furnished,320,1290,0,17
São Paulo,63,2,2,1,11,not acept,not furnished,453,2800,149,36
Belo Horizonte,120,3,2,2,0,acept,not furnished,600,2200,120,37
São Paulo,94,3,2,2,12,not acept,not furnished,1046,7150,341,91
Porto Alegre,60,1,1,1,1,acept,not furnished,316,500,10,8
Porto Alegre,106,3,2,2,2,not acept,furnished,300,4000,100,59
São Paulo,167,3,4,2,5,acept,not furnished,2884,2900,732,37
Belo Horizonte,69,2,3,2,11,acept,not furnished,700,2600,172,35
Rio de Janeiro,300,4,4,1,0,acept,not furnished,0,3400,292,52
São Paulo,50,2,1,0,2,acept,furnished,800,2473,3,32
Porto Alegre,40,1,1,0,9,acept,not furnished,500,850,42,13
Rio de Janeiro,20,1,1,0,0,not acept,not furnished,0,750,0,10
Campinas,50,2,1,1,7,acept,not furnished,270,950,43,13
São Paulo,60,2,2,1,4,acept,furnished,600,4500,50,58
São Paulo,40,1,1,1,12,acept,not furnished,300,3470,70,44
São Paulo,62,2,2,1,1,acept,not furnished,700,1730,22,22
Rio de Janeiro,230,3,3,0,9,acept,not furnished,1950,7200,667,93
Campinas,45,2,1,1,1,acept,not furnished,300,870,0,12
Porto Alegre,60,2,1,0,4,acept,not furnished,340,730,20,11
São Paulo,65,2,2,1,9,not acept,not furnished,682,1039,42,14
Rio de Janeiro,90,3,1,0,4,not acept,not furnished,500,2710,8,35
São Paulo,150,3,3,2,0,acept,furnished,0,3400,325,52
São Paulo,180,3,4,3,5,not acept,not furnished,2848,4330,1228,55
Belo Horizonte,95,3,2,2,2,not acept,not furnished,150,1650,145,22
Rio de Janeiro,45,1,1,0,10,not acept,furnished,450,2200,50,29
Campinas,58,1,1,0,5,acept,not furnished,540,900,66,12
São Paulo,42,1,1,0,2,acept,furnished,0,3256,0,42
Porto Alegre,40,1,1,0,3,acept,furnished,350,750,42,11
São Paulo,220,4,4,3,4,not acept,furnished,2200,4930,809,63
Belo Horizonte,42,1,1,1,15,not acept,not furnished,410,2690,172,36
Campinas,226,4,2,2,10,acept,not furnished,1850,3000,403,39
São Paulo,55,1,1,0,1,acept,not furnished,0,1400,0,18
Porto Alegre,61,1,1,1,13,acept,not furnished,350,2200,67,33
Rio de Janeiro,50,1,1,0,4,not acept,not furnished,630,1000,184,13
São Paulo,300,4,4,0,7,acept,furnished,2700,9600,500,122
Porto Alegre,58,2,2,2,13,acept,not furnished,470,2550,0,38
Porto Alegre,104,3,3,2,4,acept,not furnished,1200,3900,200,57
Rio de Janeiro,72,2,2,0,3,acept,not furnished,1000,2500,200,33
Campinas,65,3,1,1,3,acept,furnished,470,1100,1500,14
São Paulo,160,4,2,2,12,acept,furnished,1506,4900,460,63
Campinas,40,1,1,0,8,acept,not furnished,380,730,11,10
São Paulo,23,1,1,1,26,acept,not furnished,520,2300,59,30
São Paulo,35,1,1,0,1,not acept,not furnished,0,900,50,14
Porto Alegre,28,1,1,0,0,acept,not furnished,200,840,50,13
São Paulo,68,2,2,1,7,acept,not furnished,750,1880,189,24
Campinas,70,3,1,1,6,acept,not furnished,549,1200,0,16
São Paulo,127,2,3,2,1,acept,furnished,996,3800,292,49
São Paulo,138,3,2,3,0,acept,not furnished,0,5200,231,79
Campinas,53,1,1,1,3,acept,not furnished,588,550,73,7
São Paulo,130,5,2,0,2,acept,not furnished,0,3000,37,39
Porto Alegre,39,1,1,1,2,acept,furnished,334,800,11,12
Porto Alegre,60,2,1,0,6,acept,not furnished,340,980,8,15
São Paulo,300,4,4,4,4,not acept,not furnished,4000,1400,834,18
Campinas,90,3,2,1,2,acept,not furnished,495,1600,76,21
Campinas,120,3,1,2,1,acept,not furnished,150,1790,150,23
São Paulo,134,3,5,2,7,acept,not furnished,1152,4900,0,63
Campinas,78,2,1,1,8,acept,not furnished,605,1300,106,17
São Paulo,55,1,1,1,3,not acept,furnished,850,4300,21,55
São Paulo,167,3,3,2,7,acept,not furnished,1315,5500,292,70
São Paulo,15,1,1,0,0,not acept,not furnished,0,1200,0,16
Belo Horizonte,46,2,1,1,2,acept,not furnished,200,1050,27,14
Rio de Janeiro,30,1,1,0,2,not acept,furnished,750,4000,67,52
Rio de Janeiro,60,2,2,1,10,acept,not furnished,700,2198,125,29
Belo Horizonte,95,3,2,1,3,acept,not furnished,722,1400,129,19
São Paulo,55,2,2,1,4,acept,not furnished,380,1850,0,24
Belo Horizonte,55,2,1,1,1,not acept,not furnished,180,850,0,12
Rio de Janeiro,30,1,1,0,2,not acept,not furnished,350,1140,0,15
