city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
1,60,2,1,1,11,not acept,not furnished,366,1592,0,7
1,140,5,4,1,0,acept,not furnished,0,2500,0,38
1,287,4,5,3,0,acept,not furnished,Sem info,10000,955,151
1,35,1,1,1,7,acept,not furnished,405,3050,25,39
1,108,3,2,2,6,acept,not furnished,1200,5600,275,71
1,51,2,2,1,18,acept,not furnished,382,1800,0,23
1,290,2,3,4,12,acept,furnished,2600,6000,1067,77
1,130,3,2,1,0,not acept,not furnished,Incluso,2500,421,38
0,55,1,1,1,7,not acept,not furnished,200,2000,9,26
1,35,1,1,0,0,not acept,furnished,Incluso,1550,0,20
1,50,3,2,0,0,acept,not furnished,0,1300,100,20
0,129,3,2,2,1,acept,not furnished,1411,3310,235,42
1,46,1,1,0,9,acept,not furnished,600,2067,0,21
1,228,3,4,3,12,not acept,furnished,1137,4800,513,61
1,131,3,2,1,8,acept,not furnished,2100,2400,184,31
0,36,1,1,0,4,not acept,not furnished,300,500,10,7
1,122,3,2,1,9,acept,not furnished,1766,5800,279,74
1,100,2,2,0,6,not acept,not furnished,400,1900,0,25
1,100,2,2,3,0,acept,not furnished,0,3500,642,53
1,36,1,1,0,3,not acept,furnished,460,2700,40,35
1,85,2,1,1,1,acept,not furnished,400,1600,0,21
1,223,4,4,5,0,acept,furnished,0,5000,472,76
1,195,3,2,3,0,acept,not furnished,0,2255,0,34
1,170,3,2,1,5,acept,not furnished,860,6500,110,83
1,180,3,3,2,1,acept,not furnished,2000,4800,500,61
1,22,1,1,0,1,not acept,furnished,300,900,40,12
1,140,2,2,2,13,acept,not furnished,756,2999,200,38
0,411,4,5,4,0,acept,not furnished,0,5500,667,83
1,39,1,1,1,15,acept,furnished,543,3500,144,45
1,182,3,2,2,0,acept,not furnished,0,2600,622,40
1,270,5,3,2,0,acept,furnished,0,3150,0,48
1,35,1,1,1,8,not acept,furnished,593,2896,78,37
1,35,1,1,1,3,not acept,furnished,0,4200,17,54
1,105,3,2,1,14,not acept,not furnished,1130,3600,60,46
1,60,2,1,1,5,acept,not furnished,750,3600,95,46
1,180,3,3,2,11,acept,furnished,3100,4250,625,54
0,42,2,1,1,3,acept,not furnished,190,846,0,11
1,170,4,4,3,10,not acept,furnished,2493,5000,750,22
1,230,6,4,8,0,acept,not furnished,0,10000,0,151
1,280,3,3,2,9,acept,furnished,3000,5650,692,72
1,140,3,3,1,1,acept,not furnished,0,1750,79,23
1,92,3,2,2,8,acept,not furnished,960,3300,318,42
1,71,3,4,0,0,acept,not furnished,0,4000,0,61
1,160,3,3,2,3,acept,not furnished,2200,10500,505,134
1,92,2,2,2,17,acept,furnished,840,2288,0,10
1,500,5,7,7,0,acept,not furnished,0,11500,5500,173
1,270,3,4,2,13,acept,not furnished,2000,9000,834,115
1,151,3,4,3,15,acept,not furnished,860,5852,520,75
1,50,2,1,1,7,not acept,not furnished,800,3500,200,45
1,60,2,1,0,3,acept,not furnished,400,1000,0,13
1,25,1,1,0,0,acept,not furnished,20,1200,25,19
1,120,4,4,4,0,acept,not furnished,Incluso,4500,0,68
0,42,2,1,1,3,not acept,not furnished,400,600,15,8
1,97,3,2,2,12,acept,not furnished,800,2900,275,37
1,110,3,2,1,5,acept,furnished,1217,3600,215,46
0,56,2,1,1,5,acept,not furnished,340,1400,57,18
1,140,2,2,1,3,not acept,not furnished,1882,3000,190,39
1,84,3,2,2,10,acept,furnished,680,3000,67,39
1,31,1,1,1,4,acept,not furnished,169,2625,84,34
1,60,2,1,0,0,not acept,not furnished,0,1000,34,16
1,146,3,4,3,19,not acept,not furnished,1800,9000,334,115
1,90,2,2,1,0,acept,not furnished,0,2500,274,38
1,65,2,1,1,1,acept,not furnished,950,1950,213,25
1,80,2,1,0,0,acept,not furnished,0,1200,67,19
1,22,1,1,1,8,acept,furnished,587,4500,150,58
0,50,2,1,1,0,not acept,not furnished,Sem info,1120,277,15
1,108,3,2,2,9,not acept,furnished,850,4500,459,58
1,32,1,1,0,13,acept,not furnished,258,1029,Incluso,17
1,51,1,1,1,7,acept,furnished,299,2782,0,11
1,37,1,1,1,4,acept,not furnished,500,1500,150,20
1,142,3,5,2,2,acept,furnished,1200,5100,550,65
1,220,3,4,3,1,acept,not furnished,2750,5800,1040,74
1,300,3,4,1,15,not acept,not furnished,2902,12000,521,153
1,40,1,1,0,8,not acept,not furnished,441,1150,0,15
1,45,2,1,1,2,not acept,furnished,1300,3300,167,42
1,22,1,1,0,0,not acept,not furnished,0,870,0,14
1,78,3,2,1,2,not acept,not furnished,951,1900,205,25
1,280,3,4,3,3,acept,not furnished,1717,5200,250,66
1,200,4,3,2,0,acept,not furnished,0,6660,575,101
0,65,1,1,1,12,acept,not furnished,514,980,86,13
1,330,4,3,0,0,acept,not furnished,0,9800,750,148
1,100,2,2,0,1,acept,not furnished,900,2000,63,26
1,155,3,3,3,3,not acept,not furnished,2035,7500,878,96
1,180,3,3,1,0,acept,furnished,1400,6800,0,87
1,46,1,1,1,9,acept,not furnished,500,2200,35,28
1,168,3,4,3,10,acept,furnished,1900,7300,1000,93
1,140,3,2,1,8,not acept,not furnished,1500,4000,217,51
1,120,3,2,2,0,acept,not furnished,Sem info,5000,250,76
0,100,3,2,0,2,not acept,not furnished,815,808,81,11
1,260,3,4,3,0,acept,not furnished,0,5000,393,47
1,40,1,1,0,0,acept,not furnished,Sem info,650,17,10
1,80,2,2,1,4,acept,not furnished,800,3647,157,47
1,200,3,5,3,0,acept,not furnished,0,2950,250,45
1,75,3,1,1,8,not acept,not furnished,980,2350,99,30
1,270,3,2,2,15,acept,not furnished,2168,10000,407,127
0,45,1,1,0,0,not acept,not furnished,0,700,25,11
1,177,3,3,3,4,not acept,not furnished,4500,8500,1250,108
0,104,2,2,2,8,acept,not furnished,1175,3805,264,49
1,30,1,1,0,18,not acept,not furnished,590,980,0,13
1,170,3,2,1,14,not acept,not furnished,1050,4500,263,58
1,58,2,2,1,14,acept,not furnished,480,2300,88,30
1,47,2,1,1,16,acept,not furnished,450,1350,0,18
0,53,1,1,1,8,not acept,not furnished,550,650,36,9
1,75,2,1,1,0,acept,not furnished,0,2450,0,37
1,22,1,1,0,25,acept,not furnished,472,2200,55,28
1,76,2,1,1,0,acept,not furnished,0,2000,45,31
1,40,1,1,1,8,acept,furnished,651,2300,90,30
1,260,4,4,4,8,acept,not furnished,3150,10000,1163,127
1,51,2,1,1,9,acept,not furnished,450,2500,17,32
1,64,2,2,1,19,acept,furnished,450,2200,21,28
1,115,2,1,0,5,acept,not furnished,1500,2200,67,28
1,110,2,2,1,0,acept,not furnished,0,2200,192,34
1,140,3,2,1,6,not acept,not furnished,1740,2500,340,32
1,45,2,1,1,11,acept,not furnished,380,1598,0,21
1,199,3,4,5,17,acept,furnished,2800,4000,1500,51
1,180,3,4,1,10,acept,not furnished,1400,6900,342,88
1,113,3,2,2,0,acept,not furnished,0,2990,22,45
0,75,2,2,1,11,acept,not furnished,500,1189,75,16
1,93,3,3,2,1,acept,not furnished,950,2275,584,29
1,68,2,1,1,4,acept,not furnished,626,1200,0,16
0,200,3,4,5,0,not acept,not furnished,850,4300,84,65
1,118,3,3,2,6,acept,not furnished,1200,3500,534,45
1,318,4,6,4,0,not acept,not furnished,2500,12000,334,153
1,170,3,3,4,0,acept,not furnished,Sem info,3500,222,53
0,250,3,3,2,1,acept,not furnished,2200,1700,256,22
1,50,2,1,1,0,acept,not furnished,510,1100,50,14
1,50,2,1,1,7,not acept,not furnished,347,1500,0,20
1,30,1,1,1,15,not acept,furnished,668,3500,127,45
0,94,3,2,2,2,acept,not furnished,650,3500,209,45
1,50,1,1,0,5,acept,not furnished,375,1850,0,24
1,114,3,5,3,3,acept,not furnished,2600,3800,857,49
1,65,3,2,1,5,acept,not furnished,526,2230,21,29
1,200,3,5,4,6,acept,not furnished,1970,1720,959,22
1,265,4,4,4,0,acept,not furnished,0,6000,177,91
1,75,3,3,2,10,acept,not furnished,865,2000,192,26
1,68,2,2,1,8,not acept,not furnished,600,2400,125,31
1,150,3,2,0,0,acept,not furnished,Sem info,4000,24,61
1,208,3,3,3,13,acept,not furnished,2204,5960,641,76
1,300,2,2,2,0,acept,not furnished,0,2700,300,41
0,620,5,6,4,17,acept,not furnished,7400,5850,1200,75
1,92,3,2,2,10,acept,not furnished,990,3500,317,45
1,200,3,2,2,0,acept,not furnished,Sem info,4500,250,68
1,108,3,2,1,14,acept,not furnished,1714,5000,127,64
1,190,4,4,2,0,acept,not furnished,0,3500,315,53
0,87,3,2,1,12,acept,furnished,870,1450,100,19
1,80,2,1,1,6,acept,not furnished,800,1275,0,17
1,270,4,3,3,2,acept,not furnished,3260,6000,550,77
1,170,3,2,1,17,acept,not furnished,1600,4950,264,63
1,198,4,2,0,0,acept,not furnished,0,4000,500,61
0,55,1,1,0,1,acept,not furnished,260,716,12,10
1,34,1,1,0,0,acept,not furnished,182,1331,0,17
1,50,2,1,0,14,acept,not furnished,270,1890,0,24
1,68,2,1,1,4,acept,furnished,1164,2093,97,27
1,290,4,4,0,0,acept,not furnished,0,6800,1100,103
1,25,1,1,0,1,not acept,not furnished,0,1050,84,14
1,240,4,4,3,9,acept,not furnished,2500,2144,834,28
1,43,1,1,0,6,not acept,not furnished,350,1080,57,14
1,150,3,1,0,3,not acept,not furnished,200,4300,12,55
1,20,1,1,0,1,acept,furnished,602,1800,130,23
1,48,1,1,0,0,not acept,not furnished,0,1100,9,17
1,130,3,1,2,0,acept,not furnished,0,3800,130,58
1,36,1,1,0,11,acept,not furnished,392,2300,84,30
1,90,2,1,2,0,acept,not furnished,Sem info,1560,225,24
1,49,2,1,1,6,acept,not furnished,277,2100,104,27
0,70,1,1,1,4,acept,not furnished,270,870,9,12
1,315,4,4,2,14,acept,not furnished,3500,7450,0,95
1,270,4,4,4,8,acept,not furnished,2200,7000,1500,89
1,75,3,2,1,1,not acept,furnished,880,5700,123,73
1,80,3,3,2,4,acept,furnished,1374,2100,283,27
0,233,3,1,1,0,acept,not furnished,0,2700,239,41
1,40,1,1,0,3,acept,furnished,350,1840,40,24
1,107,2,4,2,2,not acept,not furnished,1800,11000,417,140
1,50,2,1,1,1,not acept,not furnished,765,2650,25,34
1,113,2,1,1,5,acept,not furnished,1000,3000,50,39
0,52,1,1,1,3,acept,furnished,730,3000,59,39
1,170,4,4,3,12,acept,furnished,4000,1440,834,19
1,140,3,3,2,6,acept,not furnished,2420,2580,1000,33
1,34,1,1,1,14,acept,not furnished,497,2800,81,36
1,90,3,2,2,3,acept,not furnished,1100,2450,117,32
1,197,3,2,1,18,acept,not furnished,1800,5500,209,70
0,146,2,1,1,8,acept,not furnished,730,1620,128,21
1,30,1,1,1,9,not acept,not furnished,Sem info,3000,0,39
1,132,3,2,2,0,acept,not furnished,0,3800,52,58
1,45,1,1,1,10,not acept,furnished,1600,1800,177,23
1,80,2,2,0,3,not acept,not furnished,931,2700,0,35
1,161,4,3,3,0,acept,not furnished,0,3600,300,46
1,300,2,3,2,1,acept,not furnished,7000,4180,1834,53
1,112,3,3,2,11,not acept,not furnished,1661,3616,209,13
1,100,1,4,1,0,acept,not furnished,0,11000,250,166
1,300,4,5,8,0,acept,furnished,0,12000,917,181
1,42,1,1,0,2,acept,not furnished,530,2800,0,36
1,45,1,1,0,9,acept,furnished,399,1480,0,19
0,245,4,3,2,9,acept,not furnished,2100,10500,167,134
1,60,1,1,0,0,not acept,not furnished,0,1600,192,25
1,100,1,2,0,0,not acept,not furnished,4320,3100,0,40
0,210,6,3,0,0,acept,not furnished,0,4200,0,64
1,160,3,3,2,8,acept,not furnished,2000,5000,570,64
1,68,2,1,1,1,acept,not furnished,350,1600,0,21
1,52,2,1,1,17,acept,not furnished,540,1100,45,14
1,40,1,1,0,0,not acept,not furnished,Incluso,750,0,12
1,232,3,4,2,0,acept,not furnished,0,3820,60,58
1,42,1,1,1,27,not acept,not furnished,560,5300,100,68
1,172,3,4,3,5,acept,not furnished,1650,9000,900,115
0,30,1,1,0,7,acept,not furnished,349,500,15,7
1,59,2,1,0,15,acept,not furnished,542,1750,0,23
1,50,2,2,1,12,acept,not furnished,480,1722,100,22
0,49,2,1,1,2,acept,not furnished,390,1450,57,19
1,216,4,2,2,2,acept,not furnished,2300,10000,719,127
1,226,4,4,4,2,acept,not furnished,2850,3000,2488,39
0,76,2,1,0,1,acept,not furnished,300,700,100,9
1,50,2,1,1,4,acept,not furnished,470,1040,30,14
1,170,3,4,3,21,acept,not furnished,1500,5000,450,64
1,70,2,2,0,2,acept,furnished,1439,5500,315,70
1,167,3,3,3,19,acept,furnished,1500,2800,542,36
0,90,3,1,1,1,acept,not furnished,1000,960,83,13
1,89,2,2,2,1,acept,furnished,879,3327,242,43
1,61,3,2,1,4,acept,not furnished,550,3000,117,39
1,100,2,2,5,0,acept,not furnished,0,6800,667,103
1,180,3,2,1,23,acept,not furnished,1850,7000,299,89
1,39,1,1,0,3,acept,furnished,350,1700,0,22
0,73,3,1,1,4,acept,not furnished,308,850,46,11
1,90,2,3,0,0,acept,not furnished,0,3400,0,52
0,231,3,5,4,4,acept,furnished,2200,12000,642,153
1,250,5,2,6,0,acept,not furnished,0,9000,1417,136
1,20,1,1,0,6,acept,furnished,602,1800,130,23
0,300,4,5,2,0,acept,not furnished,0,6000,0,91
1,42,1,1,0,1,acept,not furnished,150,1000,100,13
1,280,4,4,3,2,acept,furnished,3000,4000,984,51
0,44,2,1,1,4,acept,furnished,310,1800,34,23
1,64,2,2,1,13,acept,not furnished,400,2600,15,33
1,218,3,2,2,6,not acept,not furnished,2000,7800,550,99
1,140,2,1,3,0,acept,not furnished,0,2500,194,38
1,86,2,1,1,0,acept,not furnished,0,2200,110,34
1,100,2,2,1,0,acept,not furnished,0,2000,88,31
1,50,1,1,0,2,not acept,not furnished,150,720,0,10
1,45,1,1,2,8,acept,not furnished,695,1800,170,23
1,180,3,2,4,0,acept,not furnished,0,3600,0,55
1,350,4,3,4,0,acept,not furnished,0,4000,209,61
1,54,2,2,1,6,not acept,not furnished,500,2300,167,30
1,60,2,2,1,11,acept,not furnished,647,4000,21,51
1,200,2,1,0,0,acept,not furnished,Incluso,2800,291,43
1,520,3,4,3,0,acept,furnished,0,7000,645,106
1,112,3,2,1,8,acept,not furnished,810,3850,98,49
1,104,3,2,1,0,not acept,not furnished,0,7500,267,113
1,90,1,1,0,1,not acept,not furnished,200,1550,167,20
1,273,3,2,5,0,not acept,not furnished,0,2750,215,42
1,74,2,2,0,10,acept,not furnished,610,1650,0,21
1,40,1,1,1,8,not acept,not furnished,800,1675,50,22
1,120,3,3,2,0,acept,not furnished,0,2580,0,39
1,60,2,1,1,6,acept,not furnished,714,1480,55,19
1,50,1,1,1,0,not acept,not furnished,0,900,21,14
0,398,5,6,0,2,acept,not furnished,3500,8500,700,108
1,90,2,2,2,8,acept,not furnished,965,4500,36,58
1,106,3,3,1,2,acept,not furnished,970,2500,350,32
1,22,1,1,0,6,not acept,furnished,380,6000,9,77
1,167,3,3,4,10,acept,not furnished,1814,5500,807,70
1,250,3,3,2,3,acept,not furnished,1900,9500,500,121
1,246,4,4,4,4,not acept,not furnished,4000,12000,1667,153
1,40,1,1,0,0,not acept,not furnished,0,1094,0,17
1,76,2,2,1,1,acept,furnished,850,3000,42,39
1,202,4,3,4,5,acept,not furnished,4308,12000,1896,153
1,60,2,1,1,1,acept,furnished,568,3205,Incluso,11
1,65,2,2,2,2,acept,furnished,600,3000,80,39
1,142,3,4,3,2,acept,not furnished,1305,5000,414,64
1,200,3,4,2,10,acept,not furnished,1300,7000,459,89
0,60,2,3,0,1,not acept,furnished,938,1940,0,25
1,58,2,2,1,3,acept,not furnished,200,2200,130,28
1,80,2,1,0,4,acept,not furnished,550,3000,0,39
1,201,4,3,2,7,acept,not furnished,2800,6999,643,89
1,94,3,2,2,3,acept,not furnished,1000,2000,42,26
1,410,5,7,3,0,acept,furnished,0,12000,750,181
0,87,4,2,2,4,acept,not furnished,784,1600,106,21
1,190,3,2,1,3,acept,not furnished,1600,4000,100,51
1,45,1,1,0,3,acept,furnished,330,3000,59,39
1,254,3,5,4,18,acept,not furnished,2000,10000,990,127
1,145,4,4,3,15,acept,not furnished,2185,7300,505,93
1,82,3,2,2,19,not acept,not furnished,470,1994,0,26
1,25,1,1,0,1,not acept,not furnished,0,1200,35,16
0,145,3,2,2,6,not acept,not furnished,932,2200,226,28
1,95,2,3,2,14,acept,furnished,1100,5825,375,24
1,60,2,2,2,20,acept,not furnished,450,2872,261,20
0,37,1,1,1,7,not acept,not furnished,415,825,33,11
1,50,2,1,1,3,acept,furnished,372,1600,0,21
1,100,2,1,1,0,not acept,not furnished,0,1450,0,22
1,167,3,2,1,7,acept,not furnished,1787,10850,532,138
1,240,4,4,1,0,acept,not furnished,0,9000,696,136
1,20,1,1,0,3,not acept,not furnished,224,1530,0,20
1,160,3,3,2,0,acept,not furnished,0,5500,209,83
1,100,1,2,2,3,not acept,not furnished,1690,5000,309,64
1,63,2,2,2,10,not acept,furnished,783,2000,24,26
1,73,2,2,1,14,acept,not furnished,700,1350,150,18
1,67,2,1,1,3,not acept,not furnished,722,2600,198,33
1,134,2,2,1,7,not acept,furnished,1493,3400,239,44
1,150,2,2,1,0,acept,not furnished,0,2954,1,45
1,300,3,5,4,0,acept,not furnished,0,4490,334,68
1,197,3,4,3,12,acept,not furnished,2000,9000,834,115
0,53,2,1,1,0,acept,not furnished,284,2000,41,26
0,136,3,2,1,6,acept,not furnished,545,1274,87,17
0,150,3,4,2,9,acept,not furnished,1200,3400,0,44
1,40,1,1,1,2,acept,not furnished,618,2803,192,36
1,300,4,4,5,11,acept,not furnished,3150,11000,1225,140
1,250,4,3,4,0,acept,not furnished,0,7200,434,109
1,80,2,1,0,1,acept,furnished,500,3000,0,39
1,109,1,1,2,5,not acept,furnished,1750,11500,479,146
0,47,1,1,0,3,not acept,not furnished,450,530,10,7
0,72,3,3,1,10,not acept,not furnished,690,1700,113,22
1,35,1,1,0,0,not acept,not furnished,0,1900,101,29
1,200,4,2,1,0,not acept,not furnished,0,2500,334,38
1,20,1,1,0,0,not acept,not furnished,Sem info,790,0,11
1,49,2,1,1,15,acept,not furnished,487,1300,17,17
1,213,2,2,3,0,acept,not furnished,0,5150,0,78
1,110,3,3,1,10,acept,furnished,1280,4800,138,61
1,40,1,1,0,0,not acept,not furnished,0,870,0,14
1,38,1,1,0,1,acept,not furnished,370,1350,0,18
1,40,1,1,1,10,acept,furnished,978,2829,0,33
1,188,3,3,3,4,acept,furnished,1800,8000,841,102
1,90,1,1,1,13,acept,not furnished,1100,2107,0,9
0,415,4,4,6,1,acept,not furnished,3900,9500,880,121
1,500,3,2,8,0,acept,not furnished,0,4000,632,61
0,135,3,2,1,7,acept,furnished,980,3100,180,40
1,130,2,2,2,0,acept,not furnished,0,2500,608,38
1,90,1,2,2,9,acept,furnished,998,2900,220,37
1,79,1,2,2,25,not acept,furnished,800,5500,199,70
1,160,3,3,0,0,not acept,not furnished,Sem info,5000,500,76
1,130,3,2,2,0,acept,furnished,0,3000,0,46
1,256,3,5,4,13,acept,furnished,3000,9000,834,115
1,70,2,1,1,7,not acept,not furnished,465,1433,0,6
1,220,4,2,2,3,not acept,not furnished,2560,8000,650,102
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17
1,73,3,2,2,1,acept,not furnished,760,2500,283,32
1,180,3,3,1,14,acept,not furnished,1680,5000,192,64
1,45,1,1,1,3,acept,furnished,900,2450,158,32
1,260,2,2,2,0,not acept,not furnished,0,3800,567,58
1,44,1,1,0,1,acept,not furnished,100,1400,0,18
1,60,2,2,1,11,not acept,furnished,700,3500,160,45
1,101,3,3,2,16,acept,furnished,1250,7500,292,29
1,28,1,1,0,0,not acept,furnished,Incluso,1650,0,21
1,38,1,1,1,16,acept,furnished,473,2500,0,12
0,103,3,2,1,9,not acept,not furnished,885,1800,113,23
1,126,4,3,2,4,not acept,not furnished,1500,4500,417,58
1,70,3,2,1,7,acept,not furnished,800,2800,67,36
1,60,1,2,0,0,acept,not furnished,0,1062,1,16
0,80,3,1,1,1,acept,not furnished,357,1250,51,16
1,97,3,2,2,2,not acept,not furnished,600,2600,253,33
1,287,3,4,4,0,acept,furnished,0,9000,430,136
1,300,4,2,4,27,acept,not furnished,2600,10000,834,127
1,470,4,5,4,0,acept,furnished,0,10200,2375,154
1,70,2,1,0,0,acept,not furnished,0,3000,0,46
1,320,3,5,0,10,not acept,not furnished,4778,6000,2417,77
1,50,1,1,1,4,acept,furnished,500,3223,100,41
0,70,2,1,0,2,acept,not furnished,470,700,39,9
1,170,3,3,3,8,acept,furnished,1570,2800,648,36
1,55,2,1,1,11,acept,furnished,408,1700,35,22
1,100,2,1,1,0,acept,not furnished,Incluso,3800,270,58
1,160,3,3,2,8,acept,not furnished,1100,4075,331,19
1,240,4,5,4,2,acept,furnished,3000,7000,1396,89
1,180,4,4,4,68,acept,not furnished,1700,7000,450,89
1,150,2,3,1,25,acept,furnished,1700,7600,206,97
1,49,2,1,1,13,acept,not furnished,508,1606,97,6
1,125,3,3,1,6,acept,furnished,1600,5500,247,70
1,59,2,1,1,9,acept,not furnished,801,1300,0,17
1,145,3,3,1,5,acept,furnished,2860,6600,555,84
1,70,1,1,0,0,not acept,not furnished,0,1086,163,17
1,217,4,4,3,3,acept,furnished,4180,5000,1550,64
1,178,3,4,4,6,acept,furnished,2700,10200,667,130
1,95,3,2,1,7,acept,not furnished,850,2300,0,30
1,102,3,3,2,9,acept,not furnished,1305,3762,Incluso,27
1,80,2,2,1,0,not acept,not furnished,0,2188,0,10
1,212,3,3,2,17,acept,not furnished,1709,5750,727,73
1,34,1,1,1,15,not acept,furnished,550,2900,46,13
1,300,4,4,4,3,acept,not furnished,3000,6700,1420,85
1,220,3,4,3,12,acept,furnished,3120,8000,1034,102
1,54,1,1,0,8,acept,furnished,500,3949,0,51
1,65,2,1,1,12,acept,furnished,740,1700,34,22
1,45,1,1,0,0,acept,not furnished,Sem info,1500,76,23
1,26,1,1,1,3,acept,furnished,402,1396,0,18
1,52,2,2,1,4,not acept,not furnished,410,1499,111,19
1,32,1,1,0,9,acept,not furnished,255,1300,19,17
1,130,2,1,0,1,acept,not furnished,650,2150,9,28
1,23,1,1,0,23,acept,not furnished,382,2100,40,27
1,200,3,2,3,0,acept,not furnished,0,2900,334,44
1,157,3,2,0,7,acept,not furnished,1325,4500,347,58
1,130,3,2,1,2,not acept,not furnished,1100,4500,384,58
1,82,2,2,0,3,not acept,not furnished,650,1400,4,18
1,100,1,1,0,0,acept,furnished,0,2720,138,41
1,845,5,9,6,0,acept,furnished,0,8499,1000,128
1,70,2,2,1,2,acept,not furnished,150,2200,102,28
1,100,2,3,1,11,acept,furnished,752,9800,265,125
1,110,2,1,0,8,acept,not furnished,1100,1500,84,20
0,46,1,1,1,10,acept,not furnished,550,580,43,8
1,250,3,4,2,0,acept,not furnished,0,6000,75,91
1,27,1,1,1,6,acept,not furnished,370,1247,0,9
1,140,3,3,1,2,acept,furnished,1100,3000,59,39
1,77,2,1,1,5,acept,not furnished,1148,3100,464,40
1,550,4,5,5,0,acept,not furnished,0,5000,875,76
1,50,2,1,1,8,acept,not furnished,530,1700,73,22
1,42,1,1,1,17,not acept,furnished,1352,1900,150,25
1,420,5,6,3,13,acept,not furnished,3500,10000,1667,127
1,203,3,3,4,3,acept,not furnished,1900,7000,1225,89
1,180,2,2,2,0,acept,furnished,0,3084,167,47
1,270,3,4,4,4,acept,furnished,3200,4800,928,61
1,180,3,3,2,1,acept,not furnished,2000,7200,900,92
1,24,2,2,1,13,acept,not furnished,993,5500,141,70
1,62,2,1,1,7,acept,not furnished,450,1800,125,23
1,85,2,2,2,5,not acept,not furnished,1200,5646,499,72
1,120,3,2,2,19,acept,furnished,1650,4500,500,58
0,47,2,1,1,4,acept,not furnished,260,900,25,12
0,180,3,2,1,11,acept,not furnished,1060,2200,201,28
1,216,4,4,3,3,not acept,furnished,3500,8000,1125,102
1,300,5,6,4,0,acept,not furnished,0,8700,1311,131
1,226,3,3,0,0,acept,furnished,0,6000,34,91
1,70,1,1,0,0,not acept,not furnished,0,1520,125,23
0,100,2,2,0,0,acept,not furnished,Sem info,1700,200,26
1,23,1,1,0,23,acept,not furnished,383,2050,40,26
1,600,4,3,3,1,acept,not furnished,6000,3750,1667,48
0,550,3,7,8,0,acept,not furnished,Sem info,7700,430,116
1,30,1,1,0,2,not acept,not furnished,420,870,24,12
1,126,4,2,2,4,acept,not furnished,870,3000,290,39
1,340,4,4,0,0,acept,not furnished,0,4000,334,61
1,239,4,4,4,15,acept,not furnished,2027,5500,974,70
1,50,1,1,1,25,acept,furnished,714,3445,0,19
1,600,4,4,4,9,acept,not furnished,7400,8500,3368,108
0,63,1,1,0,6,acept,furnished,700,1280,24,17
1,62,2,1,1,12,not acept,furnished,650,1236,34,16
0,202,3,2,4,0,acept,not furnished,0,3500,608,53
1,275,4,5,4,1,acept,not furnished,4200,9700,1334,123
1,44,1,1,1,9,acept,furnished,398,1900,19,25
1,69,2,1,1,5,acept,not furnished,550,1600,5,21
1,48,1,1,2,15,not acept,furnished,2121,6800,400,87
1,90,3,2,1,4,acept,not furnished,900,2066,92,27
1,140,3,2,2,13,not acept,not furnished,1475,2000,171,26
1,100,1,2,2,13,acept,furnished,826,3220,0,15
1,242,5,3,2,0,acept,not furnished,0,4250,380,64
1,130,3,4,3,7,acept,not furnished,1413,2400,597,31
1,47,1,1,1,8,not acept,not furnished,620,1350,0,18
1,100,2,3,2,7,acept,furnished,1110,4000,375,51
1,88,2,4,2,8,acept,not furnished,840,2500,379,32
1,20,1,1,0,3,acept,furnished,602,1800,130,23
1,40,1,1,0,0,not acept,not furnished,0,1300,0,17
1,43,1,1,1,5,not acept,not furnished,420,3200,0,41
1,100,3,2,0,14,acept,not furnished,1118,2500,112,32
1,110,3,2,2,2,acept,not furnished,834,5500,297,70
1,25,1,1,0,0,not acept,not furnished,0,1000,84,16
1,48,2,1,0,8,not acept,not furnished,530,2000,35,26
1,130,3,3,4,9,not acept,not furnished,1316,2210,531,28
1,23,1,1,0,23,acept,not furnished,382,2100,40,27
1,62,3,1,1,8,acept,not furnished,750,1260,59,16
1,38,1,1,0,0,not acept,not furnished,Sem info,1650,0,25
1,100,1,2,2,11,acept,not furnished,1884,5850,472,75
1,190,3,3,2,0,acept,furnished,0,11000,317,166
1,37,1,1,0,6,acept,not furnished,450,1100,450,14
1,240,3,4,5,9,acept,not furnished,3200,6400,1400,82
1,120,3,2,2,5,acept,not furnished,1500,1900,377,25
1,130,3,2,2,1,acept,furnished,1100,3500,584,45
1,80,3,1,1,10,not acept,furnished,911,1400,0,18
0,80,1,1,1,7,acept,not furnished,550,3000,100,39
1,58,2,1,0,16,not acept,furnished,560,4200,200,54
1,110,2,2,1,6,not acept,not furnished,620,3960,0,51
1,40,1,1,1,7,acept,not furnished,450,2400,0,31
1,362,4,5,2,0,acept,not furnished,0,7000,834,106
1,412,3,5,6,21,acept,not furnished,2000,3952,459,51
1,160,3,3,4,3,acept,not furnished,2300,5000,92,64
1,55,2,1,0,5,acept,furnished,620,2400,24,31
1,200,3,4,4,0,acept,not furnished,0,4500,365,68
1,165,3,2,3,16,acept,not furnished,1260,3730,955,48
1,65,2,1,0,0,acept,not furnished,0,1300,70,17
0,230,3,5,4,6,acept,not furnished,1800,7500,0,96
1,86,2,1,1,1,acept,not furnished,800,3320,123,42
1,122,3,2,1,17,acept,not furnished,970,3860,113,49
1,51,2,1,1,0,acept,not furnished,480,1800,58,23
1,94,3,2,2,1,acept,not furnished,1337,3570,140,46
0,80,2,2,1,5,acept,not furnished,520,1150,109,15
